"en","zh"
" And in a moment such a fierce creature stood before them, that all the guests rushed out of the hall, treading each other underfoot in their fright.","一瞬间，一只凶猛的狮子站在他们面前，所有的客人争相冲出大厅，逃窜时彼此互相踩踏。"
"The lion sprang at the Red Knight, and would have torn him in pieces had not the princess held him back, and bidden him to change himself into a man again.","狮子扑向红衣骑士，想把他撕成碎片，公主阻止了他，命令他变回人形。"
"And in a second a man took the place of the lion.","下一秒，狮子变成了人。"
"‘Now become a bear,’ said she; and a bear advanced panting and stretching out his arms to the Red Knight, who shrank behind the princess.","“现在变熊吧。”她说。一只熊喘着粗气，张开胳膊走向红衣骑士，他哆嗦着躲在公主身后。"
"By this time some of the guests had regained their courage, and returned as far as the door, thinking that if it was safe for the princess perhaps it was safe for them.","此时，一些客人不那么害怕了，围在门口，心想如果公主是安全的，他们也应该没有危险。"
"The king, who was braver than they, and felt it needful to set them a good example besides, had never left his seat, and when at a new command of the princess the bear once more turned into a man, he was silent from astonishment, and a suspicion of the truth began to dawn on him.","国王比客人们都勇敢，他认为自己需要作个表率，于是一直稳坐在位子上。当公主再次下令让熊变回人形，他惊讶地沉默了，开始怀疑事情的真相。"
"‘Was it he who fetched the sword?’ asked the king.","“是他拿回剑的吧？”国王问。"
"‘Yes, it was,’ answered the princess; and she told him the whole story, and how she had broken her gold ring and given him half of it.","“是的，是他。”公主告诉了国王所有的事，她是怎样弄断了金戒指，怎样给了王子一半的。　"
"And the prince took out his half of the ring, and the princess took out hers, and they fitted exactly.","王子也拿出了那半金戒指，公主拿出另一半，两半戒指紧紧地扣在一起。"
"Next day the Red Knight was hanged, as he richly deserved, and there was a new marriage feast for the prince and princess.","第二天，红衣骑士被绞死，他活该如此。王子和公主举办了新的婚礼宴会。"

