"en","zh"
"‘He did sure—at our church at Havenpool.’","“当然有——就在我们黑文普尔的教堂。”"
"‘But in a privy way?’","“但却是私底下举行的？”"
"‘Ay—because of his friends—it was at night-time.’","“唉——因为他朋友的关系——当时是在晚上。”"
"‘Ede, ye fond one—for all that he’s not thy husband!","“伊迪丝，你爱的人——虽然如此，他不是你的丈夫！"
"Th’ ’rt not his wife; and the child is a bastard.","你不是他的妻子，这孩子是个私生子。"
"He hath a wife and children of his own rank, and bearing his name; and that’s Sir John Horseleigh, of Clyfton Horseleigh, and not plain Jack, as you think him, and your lawful husband.","他有个妻子，还有和他地位同样显贵的孩子，他们承袭了他的名字。他是克莱弗顿·霍斯利的约翰·霍斯利爵士，他不是普通人，也不是像你想的那样，是你的合法丈夫。"
"The sacrament of marriage is no safeguard nowadays.","婚姻的誓言如今已经不是什么保障了。"
"The King’s new-made headship of the Church hath led men to practise these tricks lightly.’","国王重新规定了教会的权力，这使得男人们开始轻而易举地玩弄这些把戏。”"
"She had turned white.","她的脸色变得苍白。"
"‘That’s not true, Roger!’ she said.","“那不是真的，罗杰！”她喊道，"
"‘You are in liquor, my brother, and you know not what you say!","“你喝醉了，我的弟弟，你不知道自己在说什么！"
"Your seafaring years have taught ’ee bad things!’","出海的这些年让你变坏了！”"
"‘Edith—I’ve seen them; wife and family—all.","“伊迪丝——我看到他们了——妻子和孩子——所有人。"
"How canst—’","怎么会不是……”"
"They were sitting in the gathered darkness, and at that moment steps were heard without.","天越来越黑，他们就那么坐着。这时，外面传来了脚步声。"
"‘Go out this way,’ she said.","“从这边出去，”她说道，"
"‘It is my husband.","“是我丈夫来了，"
"He must not see thee in this mood.","可不能让他见到这种情绪下的你。"
"Get away till to-morrow, Roger, as you care for me.’","明天之前别回来，罗杰，虽然你很关心我。”"
"She pushed her brother through a door leading to the back stairs, and almost as soon as it was closed her visitor entered.","她将弟弟推出门外，这个门通向后面的楼梯。几乎是刚关上门，她的访客就进来了。"
"Roger, however, did not retreat down the stairs; he stood and looked through the bobbin-hole.","然而罗杰并没有下楼，他站在那里透过绕线管的洞向屋里看去。"
"If the visitor turned out to be Sir John, he had determined to confront him.","如果访客是约翰爵士的话，他决定与他当面对质。"
"It was the knight.","确实是爵士。"
"She had struck a light on his entry, and he kissed the child, and took Edith tenderly by the shoulders, looking into her face.","他进来时伊迪丝已经点起了灯，他亲了亲孩子，然后温柔地搂着她的双肩，注视着她的脸。"
"‘Something’s gone awry wi’ my dear!’ he said.","“亲爱的，你有点儿不对劲！”他说道，"
"‘What is it?","“怎么了？"
"What’s the matter?’","出什么事了？”"
"‘O, Jack!’ she cried.","“哦，杰克！”她喊道，"
"‘I have heard such a fearsome rumour—what doth it mean?","“我听到了一个可怕的谣言——这谣言是什么意思？"
"He who told me is my best friend.","告诉我的是我最好的朋友。"
"He must be deceived!","他肯定是被骗了！"
"But who deceived him, and why?","但是谁骗了他？又是为什么呢？"
"Jack, I was just told that you had a wife living when you married me, and have her still!’","杰克，有人刚跟我说，你与我结婚时已经有了一个妻子，而且她现在还是你的妻子！”"
"‘A wife?—H’m.’","“妻子？——呣。”"
"‘Yes, and children.","“是的，还有孩子。"
"Say no, say no!’","否认呀，否认！”"
"‘By God!","“上帝作证！"
"I have no lawful wife but you; and as for children, many or few, they are all bastards, save this one alone!’","你是我唯一的法定妻子，至于孩子们呢，不管有几个，他们都是私生子，除了这个孩子！”"
"‘And that you be Sir John Horseleigh of Clyfton?’","“那你是克莱弗顿的约翰·霍斯利爵士这事呢？”"
"‘I mid be.","“我或许是。"
"I have never said so to ’ee.’","我从未告诉过你这一点。”"
"‘But Sir John is known to have a lady, and issue of her!’","“可人们都说约翰爵士有位夫人，而且还和她有孩子！”"
"The knight looked down.","爵士低下了头。"
"‘How did thy mind get filled with such as this?’ he asked.","“你是怎么知道这些事情的？”他问。"
"‘One of my kindred came.’","“我的一个亲戚过来了。”"
"‘A traitor!","“叛徒！"
"Why should he mar our life?","他怎么能破坏我们的生活？"
"Ah! you said you had a brother at sea—where is he now?’","啊！你说过你有个兄弟在海上——他现在在哪儿？”"
"‘Here!’ came from close behind him.","“这儿！”声音就从他的背后传来。"
"And flinging open the door, Roger faced the intruder.","罗杰猛地甩开门，直面闯进屋的这个人。"
"‘Liar!’ he said, ‘to call thyself her husband!’","“骗子！”他吼道，“谎称自己是她丈夫！”"
"Sir John fired up, and made a rush at the sailor, who seized him by the collar, and in the wrestle they both fell, Roger under.","约翰爵士勃然大怒，冲向水手，水手一把揪住他的领口。搏斗中，他们都跌倒在地，罗杰被压在下面。"
"But in a few seconds he contrived to extricate his right arm, and drawing from his belt a knife which he wore attached to a cord round his neck he opened it with his teeth, and struck it into the breast of Sir John stretched above him.","但很快，他便设法将右胳膊挣脱出来，从腰带处抽出一把刀子，刀与挂在他脖子上的一根绳子相连。罗杰用牙咬住刀鞘，拔出刀，向压在他身上的约翰爵士的胸口刺去。"
"Edith had during these moments run into the next room to place the child in safety, and when she came back the knight was relaxing his hold on Roger’s throat.","这期间伊迪丝跑到另一个房间，把孩子放到安全的地方。等她回来时，爵士正逐渐松开自己掐在罗杰脖子上的手。"
"He rolled over upon his back and groaned.","他翻滚到一边，仰面朝天地呻吟着。"
"The only witness of the scene save the three concerned was the nursemaid, who had brought in the child on its father’s arrival.","除了三个当事人，这一场景唯一的见证者就是保姆。孩子的父亲到来时，是她把孩子抱进来的。"
"She stated afterwards that nobody suspected Sir John had received his death wound; yet it was so, though he did not die for a long while, meaning thereby an hour or two; that Mistress Edith continually endeavoured to staunch the blood, calling her brother Roger a wretch, and ordering him to get himself gone; on which order he acted, after a gloomy pause, by opening the window, and letting himself down by the sill to the ground.","根据她后来的陈述，当时没有人想到约翰爵士受了致命伤。然而事实的确如此，尽管过了好长时间他呼吸尚存，大约有一两个小时。女主人伊迪丝一直竭力为爵士止血，她一边骂着弟弟罗杰是个混蛋，一边命令他离开。罗杰沮丧地沉默了一会儿，听从了她的命令，打开窗户，从窗台跳了出去。"
"It was then that Sir John, in difficult accents, made his dying declaration to the nurse and Edith, and, later, the apothecary; which was to this purport, that the Dame Horseleigh who passed as his wife at Clyfton, and who had borne him three children, was in truth and deed, though unconsciously, the wife of another man.","就在那时，约翰爵士口齿模糊地向保姆和伊迪丝，之后还有药师，宣布了他的临终遗言。遗言的大意是，在克莱弗顿被认作是他妻子、并为他生了三个孩子的霍斯利夫人，确实是另一个男人的妻子，尽管她对此并不知情。"
"Sir John had married her several years before, in the face of the whole county, as the widow of one Decimus Strong, who had disappeared shortly after her union with him, having adventured to the North to join the revolt of the Nobles, and on that revolt being quelled retreated across the sea.","几年前，约翰爵士在全郡人的见证下与她成婚，而她当时是一个叫做德西默斯·斯特朗的人的遗孀。斯特朗与她成婚后不久就消失了，去了北方参加贵族的反叛运动，那次反叛被平息后，他便撤退到了海外。"
"Two years ago, having discovered this man to be still living in France, and not wishing to disturb the mind and happiness of her who believed herself his wife, yet wishing for legitimate issue, Sir John had informed the King of the facts, who had encouraged him to wed honestly, though secretly, the young merchant’s widow at Havenpool; she being, therefore, his lawful wife, and she only.","两年前，约翰爵士发现这个男人还生活在法国。他不想让自认为是他妻子的这个女人心烦，不想扰乱她快乐的生活，但又希望有合法的子女，于是便将实情告诉了国王。国王鼓励他与黑文普尔这位年轻商人的遗孀正式成婚，但要秘密进行。因此，她是他的合法妻子，而且是唯一的妻子。"
"That to avoid all scandal and hubbub he had purposed to let things remain as they were till fair opportunity should arise of making the true case known with least pain to all parties concerned, but that, having been thus suspected and attacked by his own brother-in-law, his zest for such schemes and for all things had died out in him, and he only wished to commend his soul to God.","为了避免一切流言和骚动，他打算让一切维持原状，直到有合适的机会出现才让真相大白，以将对当事人的伤害降到最低。然而，遭到妻弟这样的怀疑和攻击，他对自己的谋划和其他一切都失去了热忱，只希望将自己的灵魂交付上帝。"
"That night, while the owls were hooting from the forest that encircled the sleeping townlet, and the South-Avon was gurgling through the wooden piles of the bridge, Sir John died there in the arms of his wife.","那天夜里，小镇沉睡着，猫头鹰一直在环绕小镇的森林里鸣叫，南埃文河的河水汩汩地流过桥下的木桩，约翰爵士死在了自己妻子的怀抱里。"
"She concealed nothing of the cause of her husband’s death save the subject of the quarrel, which she felt it would be premature to announce just then, and until proof of her status should be forthcoming.","除了发生争吵这件事之外，她对丈夫的死因毫无隐瞒。因为她认为当时宣告这件事的时机还不成熟，除非有了证据，能够证明她的身份。"
"But before a month had passed, it happened, to her inexpressible sorrow, that the child of this clandestine union fell sick and died.","但过了还不到一个月，这段秘密婚姻中诞生的那个孩子碰巧生了一场病，之后便夭折了，令她悲痛欲绝。"
"From that hour all interest in the name and fame of the Horseleighs forsook the younger of the twain who called themselves wives of Sir John, and, being careless about her own fame, she took no steps to assert her claims, her legal position having, indeed, grown hateful to her in her horror at the tragedy.","从那一刻起，自称是约翰爵士妻子的两个女人中年轻的这一个就失去了对霍斯利家族名号和声望的兴趣，而且她对自己的名声也是漠不关心，没有采取任何措施要求自己的权利。由于这场悲剧带给她的恐惧感，这样一个合法身份对她来说其实已经变得可憎起来。"
"And Sir William Byrt, the curate who had married her to her husband, being an old man and feeble, was not disinclined to leave the embers unstirred of such a fiery matter as this, and to assist her in letting established things stand.","曾经主持她和她丈夫婚礼的牧师威廉·比尔特爵士因为年老体弱，也是乐意让这么轰轰烈烈的一件事情尘埃落定的，他也乐意帮助伊迪丝接受既定的事实。"
"Therefore, Edith retired with the nurse, her only companion and friend, to her native town, where she lived in absolute obscurity till her death in middle age.","因此，伊迪丝带着保姆，也是她唯一的同伴和朋友，一起回到了她的故乡。她在那里隐姓埋名地生活着，直到中年时离开人世。"
"Her brother was never seen again in England.","她的弟弟再也没有在英格兰出现过。"
"A strangely corroborative sequel to the story remains to be told.","这个故事还没完，它有个离奇的续篇，而且已经得到证实。"
"Shortly after the death of Sir John Horseleigh, a soldier of fortune returned from the Continent, called on Dame Horseleigh the fictitious, living in widowed state at Clyfton Horseleigh, and, after a singularly brief courtship, married her.","约翰·霍斯利爵士去世后不久，一位雇佣兵从欧洲大陆返回了这里。他拜访了寡居在克莱弗顿·霍斯利的那位假的霍斯利夫人，经过一段异常简短的追求后，便与她成婚了。"
"The tradition at Havenpool and elsewhere has ever been that this man was already her husband, Decimus Strong, who remarried her for appearance’ sake only.","黑文普尔和其他地方的说法是，这个男人其实本来就是她的丈夫，也就是德西默斯·斯特朗，他与她再次成婚只是为了可以公开露面。"
"The illegitimate son of this lady by Sir John succeeded to the estates and honours, and his son after him, there being nobody on the alert to investigate their pretensions.","这位夫人与约翰爵士的私生子继承了财产和封号，并一代代传了下去，也没有人随时准备着要去调查他们所获得的权利是否合法。"
"Little difference would it have made to the present generation, however, had there been such a one, for the family in all its branches, lawful and unlawful, has been extinct these many score years, the last representative but one being killed at the siege of Sherton Castle, while attacking in the service of the Parliament, and the other being outlawed later in the same century for a debt of ten pounds, and dying in the county jail.","然而即使有这么一个人，对于现在这一代人来说，也没什么区别。因为这么多年下来，这一家族的所有分支都不复存在，不管是合法继承人还是私生子。倒数第二个继承人在为英国议会效劳的袭击中，围攻谢尔顿城堡时被杀；最后一个继承人在同一世纪的晚些时候因为欠了10英镑的债务被剥夺了公民权，死在了郡监狱里。"
"The mansion house and its appurtenances were, as I have previously stated, destroyed, excepting one small wing, which now forms part of a farmhouse, and is visible as you pass along the railway from Casterbridge to Ivel.","正如我之前所陈述的，宅邸和周围的建筑都遭到毁坏，只有一间小侧厅得以幸存。现在它成了一间农舍的一部分，如果你沿着从卡斯特桥到艾弗尔的铁路走就能看到。"
"The outline of the old bowling-green is also distinctly to be seen.","过去那个草地保龄球场的轮廓也是清晰可见。"
"This, then, is the reason why the only lawful marriage of Sir John, as recorded in the obscure register at Havenpool, does not appear in the pedigree of the house of Horseleigh.","这就是为什么在黑文普尔字迹模糊的登记记录中，约翰爵士唯一合法的婚姻并没有出现在霍斯利家族的族谱上。"
"Spring 1893.","1893年春天。"

