"en","zh"
"The proper office of a reward is to stimulate the men who deliver up their time and their trained sagacities to this sort of work, and not to confer benefits upon chance citizens who stumble upon a capture without having earned the benefits by their own merits and labors.”","奖金的正当作用是用来激励那些花时间、并凭借训练出来的智慧来做这行工作的人，而不是把这种利益授予那些碰运气的人，他们只是偶然发现了一个捕获物，并不是靠自己的能力和劳动赢得的。”"
"This was reasonable enough, certainly.","这话说得的确合情合理。"
"Now the telegraphic machine in the corner began to click, and the following despatch was the result:","这时角落里的电报机开始咔哒咔哒地响起来，结果就收到了下面的这封急电："
"FLOWER STATION, N. Y., 7.30 A.M.","上午七点半在纽约弗劳尔车站"
"Have got a clue.","得一线索。"
"Found a succession of deep tracks across a farm near here.","于其附近农场发现一系列颇深足迹。"
"Followed them two miles east without result; think elephant went west.","循迹向东两英里未果，大象料已西行。"
"Shall now shadow him in that direction.","今将向西追踪。"
"DARLEY, Detective.","警探达利。"
"“Darley’s one of the best men on the force,” said the inspector.","“达利是队里最能干的警探之一，”督察长说，"
"“We shall hear from him again before long.”","“我们很快就又会接到他的消息。”"
"Telegram No. 2 came:","第二份电报果然发来了："
"BARKER’S, N. J., 7.40 A.M.","上午七时四十分，新泽西州，巴克镇。"
"Just arrived.","刚抵此。"
"Glass factory broken open here during night, and eight hundred bottles taken.","昨夜玻璃厂被闯入，失瓶八百。"
"Only water in large quantity near here is five miles distant.","仅有一水源充足处，距此五英里。"
"Shall strike for there.","象必前往。"
"Elephant will be thirsty.","因其必会口渴。"
"Bottles were empty.","所吞皆空瓶。"
"DARLEY, Detective.","警探达利。"
"“That promises well, too,” said the inspector.","“这也表示事情大有希望，”督察长说，"
"“I told you the creature’s appetites would not be bad clues.”","“我早就跟你说过，这家伙的胃口会是个不错的线索。”"
"Telegram No. 3:","第三份电报："
"TAYLORVILLE, L. I. 8.15 A.M.","上午八时十五分，长岛，泰勒维尔。"
"A haystack near here disappeared during night.","昨夜附近一干草堆遗失。"
"Probably eaten.","疑是象食。"
"Have got a clue, and am off.","已得线索，再探。"
"HUBBARD, Detective.","警探哈伯德。"
"“How he does move around!” said the inspector “I knew we had a difficult job on hand, but we shall catch him yet.”","“它真是到处乱跑！”督察长说，“我就知道我们接手的是一份苦差事，但是我们还是会抓到它的。”"
"FLOWER STATION, N. Y., 9 A.M.","上午九时，纽约，弗劳尔车站。"
"Shadowed the tracks three miles westward.","向西循足迹三英里。"
"Large, deep, and ragged.","足迹大、深且边缘参差不齐。"
"Have just met a farmer who says they are not elephant-tracks.","刚遇一农民，言此并非象之足迹。"
"Says they are holes where he dug up saplings for shade-trees when ground was frozen last winter.","乃去年冬天地冻时其挖树苗所留之洞眼。"
"Give me orders how to proceed.","请指示。"
"DARLEY, Detective.","警探达利。"
"“Aha! a confederate of the thieves!","“啊哈！这是盗贼的同伙！"
"The thing, grows warm,” said the inspector.","这下事情可就热闹了。”督察长说。"
"He dictated the following telegram to Darley:","然后他口述了下面这份电报给达利："
"Arrest the man and force him to name his pals.","逮捕此人，令其供出同伙。"
"Continue to follow the tracks to the Pacific, if necessary.","如必要，继续追踪直抵太平洋。"
"Chief BLUNT.","督察长领布伦特。"
"Next telegram:","又一份电报："
"CONEY POINT, PA., 8.45 A.M.","上午八时四十五分，宾夕法尼亚州，科尼角。"
"Gas office broken open here during night and three month; unpaid gas bills taken.","昨夜象闯燃气公司，吞掉三个月未付款燃气账单。"
"Have got a clue and am away.","已得线索，再探。"
"MURPHY, Detective.","警探墨菲。"
"“Heavens!” said the inspector; “would he eat gas bills?”","“天啊！”督察长说，“它连燃气账单也吃啊？”"
"“Through ignorance—yes; but they cannot support life.","“它是不知道——是这样的，但那填不饱肚子。"
"At least, unassisted.”","至少单吃那个是吃不饱的。”"
"Now came this exciting telegram:","这时来了份激动人心的电报："
"IRONVILLE, N. Y., 9.30 A.M.","上午九时三十分，纽约，艾恩威尔村。"
"Just arrived.","刚抵此。"
"This village in consternation.","全村惊慌失措。"
"Elephant passed through here at five this morning.","象于今早五点路过此地。"
"Some say he went east some say west, some north, some south—but all say they did not wait to notice, particularly.","人或言向东，或言向西，或言向北，或言向南——但皆云未及细察。"
"He killed a horse; have secure a piece of it for a clue.","一马被杀，已弄到一块马肉作为线索。"
"Killed it with his trunk; from style of blow, think he struck it left-handed.","马系被象鼻所伤致死。从其攻击方式看，系从左边袭击。"
"From position in which horse lies, think elephant traveled northward along line Berkley Railway.","从马躺卧之处看，估象已沿伯克利铁路北行。"
"Has four and a half hours’ start, but I move on his track at once.","已行四小时半，拟立即前往追踪。"
"HAWES, Detective","警探霍斯。"
"I uttered exclamations of joy.","我发出一阵欢呼。"
"The inspector was as self-contained as a graven image.","而这位督察长却依然沉默得像尊雕像。"
"He calmly touched his bell.","他平静地按了一下铃。"
"“Alaric, send Captain Burns here.”","“阿拉里克，去把彭斯队长叫来。”"
"Burns appeared.","彭斯队长来了。"
"“How many men are ready for instant orders?”","“可以派去执行紧急命令的人有多少？”"
"“Ninety-six, sir.”","“九十六人，长官。”"
"“Send them north at once.","“立刻派他们往北边去。"
"Let them concentrate along the line of the Berkley road north of Ironville.”","让他们集中在艾恩威尔村北部沿伯克利铁路一带。”"
"“Yes, sir.”","“是，长官。”"
"“Let them conduct their movements with the utmost secrecy.","“他们的行动要极度保密。"
"As fast as others are at liberty, hold them for orders.”","其余的人一下班，就叫他们也去执行这个命令。”"
"“Yes, sir.”","“是，长官。”"
"“Go!”","“出发！”"
"“Yes, sir.”","“是，长官。”"
"Presently came another telegram:","不久又来了一份电报："
"SAGE CORNERS, N. Y., 10.30.","上午十时三十分，纽约，萨格科纳斯镇。"
"Just arrived.","刚抵此。"
"Elephant passed through here at 8.15.","八时十五分象路经此地。"
"All escaped from the town but a policeman.","除一警察外，全镇均已逃离。"
"Apparently elephant did not strike at policeman, but at the lamp-post.","显然象未攻击该警察，而系攻击一灯柱。"
"Got both.","然两者都被击中。"
"I have secured a portion of the policeman as clue.","已从警察尸体上割肉一块，留作线索。"
"STUMM, Detective.","警探斯图姆。"
"“So the elephant has turned westward,” said the inspector.","“这么说这头象又往西走了，”督察长说，"
"“However, he will not escape, for my men are scattered all over that region.”","“但它是逃不掉的，因为那地方到处都是我的人。”"
"The next telegram said:","又一份电报说："
"GLOVER’S, 11.15 Just arrived.","十一时十五分，格洛弗村，刚抵此。"
"Village deserted, except sick and aged.","全村除年老体弱者外，均已逃离。"
"Elephant passed through three-quarters of an hour ago.","象于四十五分钟前路经此地。"
"The anti-temperance mass-meeting was in session; he put his trunk in at a window and washed it out with water from cistern.","当地正举行反禁酒群众大会。它伸鼻入窗，从水槽吸水喷散群众。"
"Some swallowed it—since dead; several drowned.","数人遭灌水——后致死，数人当场遭灌毙。"
"Detectives Cross and O’Shaughnessy were passing through town, but going south—so missed elephant.","警探克罗斯与奥肖内西曾路经此村，因往南行，故与象错过。"
"Whole region for many miles around in terror—people flying from their homes.","方圆数英里范围内均甚恐慌——人们逃离家园。"
"Wherever they turn they meet elephant, and many are killed.","逃者亦遇象，多毙命。"
"BRANT, Detective.","警探布兰特。"
"I could have shed tears, this havoc so distressed me.","这场劫难让我很是悲痛，我的眼泪都要掉下来了。"
"But the inspector only said:","可这位督察长只说了句："
"“You see—we are closing in on him.","“你看——我们正在一步步围住它。"
"He feels our presence; he has turned eastward again.”","它感觉到了我们的存在，便又转往东去了。”"
"Yet further troublous news was in store for us.","然而更恼人的消息还在等着我们。"
"The telegraph brought this:","一份电报这么说："
"HOGANSPORT, 12.19.","十二时十九分，霍根斯波特。"
"Just arrived.","刚抵此。"
"Elephant passed through half an hour ago, creating wildest fright and excitement.","半小时前象路经此地，引起极大恐慌与骚动。"
"Elephant raged around streets; two plumbers going by, killed one—other escaped.","其于街道乱窜。两水管工路过，一被其杀，另一逃脱。"
"Regret general.","众皆恸。"
"O’FLAHERTY, Detective.","警探奥弗莱厄蒂。"
"“Now he is right in the midst of my men,” said the inspector.","“现在它正好就在我们的包围圈里，”督察长说，"
"“Nothing can save him.”","“谁也救不了它。”"
"A succession of telegrams came from detectives who were scattered through New Jersey and Pennsylvania, and who were following clues consisting of ravaged barns, factories, and Sunday-school libraries, with high hopes-hopes amounting to certainties, indeed.","后来被派往新泽西州和宾夕法尼亚州的警探们也发来了一系列的电报。他们尾随着许多线索追踪着白象，包括一些被毁坏的仓库、工厂、主日学校的图书馆等。他们对此抱有很大希望，而这些希望确实在慢慢变成现实。"
"The inspector said:","督察长说："
"“I wish I could communicate with them and order them north, but that is impossible.","“我真希望能联系到他们，这样就能命令他们往北去，但那是不可能的。"
"A detective only visits a telegraph office to send his report; then he is off again, and you don’t know where to put your hand on him.”","每个警探都只是去电报局发一下电报，然后就离开，所以你根本不知道去哪儿找他。"
"Now came this despatch:","这时又来了一份急件："
"BRIDGEPORT, CT., 12.15.","十二时十五分，康涅狄格州，布里奇波特。"
"Barnum offers rate of $4,000 a year for exclusive privilege of using elephant as traveling advertising medium from now till detectives find him.","巴纳姆开价每年四千美元，欲得到用象来做流动广告的特权，时间从现在起至警探抓到它止。"
"Wants to paste circus-posters on him.","用以张贴马戏团的海报。"
"Desires immediate answer.","望速回复。"
"BOGGS, Detective.","警探博格斯。"
"“That is perfectly absurd!”","“这真是荒唐极了！”"
"I exclaimed.","我大声说。"
"“Of course it is,” said the inspector.","“确实是，”督察长说，"
"“Evidently Mr. Barnum, who thinks he is so sharp, does not know me—but I know him.”","“很明显，自以为精明的巴纳姆先生并不了解我——但是我了解他。”"
"Then he dictated this answer to the despatch:","然后他口述了对此急件的答复："
"Mr. Barnum’s offer declined.","拒绝巴纳姆先生之报价。"
"Make it $7,000 or nothing.","开价七千美元，否则免谈。"
"Chief BLUNT.","督察长布伦特。"
"“There.","“你看吧。"
"We shall not have to wait long for an answer.","我们用不了多久就会接到回电。"
"Mr. Barnum is not at home; he is in the telegraph office—it is his way when he has business on hand.","巴纳姆先生不在家，而是呆在电报局——他手头有业务时就是这样。"
"Inside of three—”","三分钟之内——”"
"Done.—P. T. BARNUM.","成交。　——帕·特·巴纳姆。"
"So interrupted the clicking telegraphic instrument.","他的话被电报机的咔哒声打断了。"
"Before I could make a comment upon this extraordinary episode, the following despatch carried my thoughts into another and very distressing channel:","我还没来得及对这个特别事件发表意见，接着来的一份急件又让我陷入了悲伤："
"BOLIVIA, N. Y., 12.50.","十二时五十分，纽约，玻利维亚。"
"Elephant arrived here from the south and passed through toward the forest at 11.50, dispersing a funeral on the way, and diminishing the mourners by two.","象由南来，十一时五十分经此通往森林，驱散路上一送葬队，两名送葬者被杀。"
"Citizens fired some small cannon-balls into him, and they fled.","人们朝其开若干炮后逃走。"
"Detective Burke and I arrived ten minutes later, from the north, but mistook some excavations for footprints, and so lost a good deal of time; but at last we struck the right trail and followed it to the woods.","伯克警探和我十分钟后由北抵此。因误将某些洞眼当成象之足迹，故误时良久。然卒获其足迹，遂追随至林中。"
"We then got down on our hands and knees and continued to keep a sharp eye on the track, and so shadowed it into the brush.","后吾等匍匐前行仔细搜寻其足迹，至一灌木林。"
"Burke was in advance.","伯克在前。"
"Unfortunately the animal had stopped to rest; therefore, Burke having his head down, intent upon the track, butted up against the elephant’s hind legs before he was aware of his vicinity.","很不幸，此象已停下歇息,而伯克只顾低头专注于搜寻足迹，头已碰到象后腿，却未注意到自己已在象近旁。"
"Burke instantly arose to his feet, seized the tail, and exclaimed joyfully, “I claim the re—” but got no further, for a single blow of the huge trunk laid the brave fellow’s fragments low in death.","伯克立即站起，抓住象尾，欢呼大叫：“我要去领……”话音未了，即遭象巨鼻猛力一击而粉身碎骨，倒地而死。"
"I fled rearward, and the elephant turned and shadowed me to the edge of the wood, making tremendous speed, and I should inevitably have been lost, but that the remains of the funeral providentially intervened again and diverted his attention.","我向后逃走，象转而对我穷追不舍，直至森林边缘，且速度飞快。我本必死无疑，未料前送葬队又出现，象遂转移注意力，舍我而他追。"
"I have just learned that nothing of that funeral is now left; but this is no loss, for there is abundance of material for another.","现闻该送葬队无一人幸免，然此不足为虑，因尚有众多人可另组织一队。"
"Meantime, the elephant has disappeared again.","此间象又失踪。"
"MULROONEY, Detective.","警探马尔罗尼。"
"We heard no news except from the diligent and confident detectives scattered about New Jersey, Pennsylvania, Delaware, and Virginia—who were all following fresh and encouraging clues—until shortly after 2 P.M., when this telegram came:","后来，我们只从遍布在新泽西州、宾夕法尼亚州、特拉华州和弗吉尼亚州的警探们那里得到了消息。他们勤干而信心十足，尾随着一些振奋人心的新线索在追踪，─直到刚过两点，下面这份电报来了："
"BAXTER CENTER, 2.15.","二时十五分，巴克斯特中心"
"Elephant been here, plastered over with circus-bills, any broke up a revival, striking down and damaging many who were on the point of entering upon a better life.","象曾到此，周身贴满马戏团海报，搅乱一信仰复兴会，数名正准备开始新生之会众死伤。"
"Citizens penned him up and established a guard.","人们囚其于栏内，着人看守。"
"When Detective Brown and I arrived, some time after, we entered inclosure and proceeded to identify elephant by photograph and description.","后布朗警探及吾抵此，遂入栏据照片与说明进行鉴定。"
"All masks tallied exactly except one, which we could not see—the boil-scar under armpit.","所有特征均完全符合，唯难见腋下之烫伤疤。"
"To make sure, Brown crept under to look, and was immediately brained—that is, head crushed and destroyed, though nothing issued from debris.","为确认，布朗匍匐行至象腹下查看，随即脑部遭象重击而破裂，且颅内空无一物。"
"All fled so did elephant, striking right and left with much effect.","众皆逃。象亦逃，左右攻击，死伤无数。"
"He escaped, but left bold blood-track from cannon-wounds.","现已逃离，因负炮伤，沿途留有明显血迹。"
"Rediscovery certain.","定能重获。"
"He broke southward, through a dense forest.","其已穿越一密林南逃。"
"BRENT, Detective.","警探布仁特。"
"That was the last telegram.","那是最后一份电报。"
"At nightfall a fog shut down which was so dense that objects but three feet away could not be discerned.","黄昏时候，天空起了浓雾，三英尺之内不辨物体。"
"This lasted all night.","雾持续了一整夜。"
"The ferry-boats and even the omnibuses had to stop running.","渡船，甚至公共汽车，均被迫停开。"
"III","三"
"Next morning the papers were as full of detective theories as before; they had all our tragic facts in detail also, and a great many more which they had received from their telegraphic correspondents.","第二天早晨，报纸上和先前一样，满版都是警探们的推断。它们还详细刊登了所有不幸的消息以及从电报通讯员那得来的更多消息。"
"Column after column was occupied, a third of its way down, with glaring head-lines, which it made my heart sick to read.","这些消息一个专栏接着一个专栏地刊登，占了版面的三分之一，还配上了醒目的大标题，让我看了心里很不舒服。"
"Their general tone was like this:","这些标题的调子大多是这样的："
"THE WHITE ELEPHANT AT LARGE!","白象仍未捕获！　"
"HE MOVES UPON HIS FATAL MARCH WHOLE VILLAGES DESERTED BY THEIR FRIGHT-STRICKEN OCCUPANTS!","白象所到之处，灾祸迭起！村民受惊逃离，村庄荒芜！"
"PALE TERROR GOES BEFORE HIM, DEATH AND DEVASTATION FOLLOW AFTER!","白色恐怖在前，死亡与荒废随后！"
"AFTER THESE, THE DETECTIVES!","诸般之后，则为警探！"
"BARNS DESTROYED, FACTORIES GUTTED, HARVESTS DEVOURED, PUBLIC ASSEMBLAGES DISPERSED, ACCOMPANIED BY SCENES OF CARNAGE IMPOSSIBLE TO DESCRIBE!","粮仓被破，工厂被毁，庄稼被吃光，公共集会被驱散，更有无法形容之残杀情景！"
"THEORIES OF THIRTY-FOUR OF THE MOST DISTINGUISHED DETECTIVES ON THE FORCES!","警探队三十四位最杰出警探之推断！"
"THEORY OF CHIEF BLUNT!","督察长布伦特之推断！"
"“There!” said Inspector Blunt, almost betrayed into excitement, “this is magnificent!","“你瞧！”布伦特督察长几乎露出激动的神情说，“真是了不起啊！"
"This is the greatest windfall that any detective organization ever had.","这对于任何一个警察机构来说，都是从未有过的意外收获。"
"The fame of it will travel to the ends of the earth, and endure to the end of time, and my name with it.”","这名声将传遍世界各地，流芳千古，我的名字也在其中呢。”"
"But there was no joy for me.","但这于我，却是没什么高兴可言的。"
"I felt as if I had committed all those red crimes, and that the elephant was only my irresponsible agent.","我感觉这些血腥的罪行全是我犯下的，而这头象仅仅是我一个不负责任的代理人而已。"
"And how the list had grown!","受害人的名单增加得是如此之快！"
"In one place he had “interfered with an election and killed five repeaters.”","在一个地方，它“扰乱了一次选举大会，杀死了五名重复投票的选民”。"
"He had followed this act with the destruction of two pool fellows, named O’Donohue and McFlannigan, who had “found a refuge in the home of the oppressed of all lands only the day before, and were in the act of exercising for the first time the noble right of American citizens at the polls, when stricken down by the relentless hand of the Scourge of Siam.”","接着，它又杀死了两个可怜的人，他们是奥多诺霍和麦克弗兰尼刚。这两位“前一天才在这个全世界被压迫之家找到一个庇护所，正要第一次履行美国公民投票的神圣权利，却就在此时死于这个无情的暹罗杀手之手。”"
"In another, he had “found a crazy sensation-preacher preparing his next season’s heroic attacks on the dance, the theater, and other things which can’t strike back, and had stepped on him.”","在另一个地方，它“发现了一个狂热的、善于煽动人群的传教士正准备他下一季对舞蹈、戏剧以及其他无法还击的东西要进行的大胆攻击，便一脚就踩死了他。”"
"And in still another place he had “killed a lightning-rod agent.”","接着又在另一个地方，它“杀害了一个避雷针代理商”。"
"And so the list went on, growing redder and redder, and more and more heartbreaking.","受害者的人数就那样不断地在增加，越来越血腥，越来越令人悲痛欲绝。"
"Sixty persons had been killed, and two hundred and forty wounded.","到最后共有六十人死亡，两百四十人受伤。"
"All the accounts bore just testimony to the activity and devotion of the detectives, and all closed with the remark that “three hundred thousand citizen; and four detectives saw the dread creature, and two of the latter he destroyed.”","而所有这些记录只是证明了警探们的活动以及他们的献身精神。所有的报道都是这样结尾的：三十万市民和四名警探都看到了这个可怕的家伙，而警探中有两个已遇害。"
"I dreaded to hear the telegraphic instrument begin to click again.","我真害怕那个电报机又开始响起来。"
"By and by the messages began to pour in, but I was happily disappointed in they nature.","不久，消息又开始络绎不绝地来了。接到这些，我真是又高兴又失望。"
"It was soon apparent that all trace of the elephant was lost.","很快就弄清楚了，原来象已不知去向。"
"The fog had enabled him to search out a good hiding-place unobserved.","雾的笼罩使它得以寻到一个不被人发觉的绝佳藏匿地。"
"Telegrams from the most absurdly distant points reported that a dim vast mass had been glimpsed there through the fog at such and such an hour, and was “undoubtedly the elephant.”","从一些遥远得荒唐无比的地方来的电报称，有人在某某时间透过大雾，瞥见一庞然大物模糊的影子，那“无疑就是那头大象”。"
"This dim vast mass had been glimpsed in New Haven, in New Jersey, in Pennsylvania, in interior New York, in Brooklyn, and even in the city of New York itself!","这个模糊的庞然大物，曾在纽黑文、新泽西、宾夕法尼亚、纽约州内地、布鲁克林，甚至在纽约市都被人瞥见过！"
"But in all cases the dim vast mass had vanished quickly and left no trace.","但不管是怎样的情况，那个庞然大物都是一闪而过，没有留下任何痕迹。"
"Every detective of the large force scattered over this huge extent of country sent his hourly report, and each and every one of them had a clue, and was shadowing something, and was hot upon the heels of it.","警探大队派往广大地区的每个警探都频繁发来电报，每个人都说自己掌握了线索，都在跟踪某物，步步尾随。"
"But the day passed without other result.","可是一天过去了，没有新的结果出来。"
"The next day the same.","第二天也是一样。"
"The next just the same.","再过一天也还是一样。"
"The newspaper reports began to grow monotonous with facts that amounted to nothing, clues which led to nothing, and theories which had nearly exhausted the elements which surprise and delight and dazzle.","报纸开始报道一些令人乏味、毫无意义的事实，各种线索也都没追查出什么结果，各种推断也几乎只是挖空心思想出来让人惊奇、高兴和感到茫然的东西。"
"By advice of the inspector I doubled the reward.","在督察长的建议下，我把悬赏金抬高了一倍。"
"Four more dull days followed.","接下来又是枯燥的四天。"
"Then came a bitter blow to the poor, hard-working detectives—the journalists declined to print their theories, and coldly said, “Give us a rest.”","然后，这些可怜的、辛苦工作的警探们就迎来了一次狠狠的打击——记者们拒绝刊登他们的推断，还冷冷地说：“给我们一点儿时间休息吧。”"
"Two weeks after the elephant’s disappearance I raised the reward to seventy-five thousand dollars by the inspector’s advice.","在大象消失两周后，我依照督察长的建议把奖金抬高到了七万五千美元。"
"It was a great sum, but I felt that I would rather sacrifice my whole private fortune than lose my credit with my government.","这是一大笔钱。但是我宁可搭上我所有的个人财产，也不愿失去我的政府对我的信任。"
"Now that the detectives were in adversity, the newspapers turned upon them, and began to fling the most stinging sarcasms at them.","现在警探们的工作正处于艰难时期，于是报纸就转而开始攻击他们，拿最难听的话来讽刺他们。"
"This gave the minstrels an idea, and they dressed themselves as detectives and hunted the elephant on the stage in the most extravagant way.","这一切给了滑稽说唱团的演员们“灵感”，他们扮演成警探，在舞台上上演最夸张的寻象经历。"
"The caricaturists made pictures of detectives scanning the country with spy-glasses, while the elephant, at their backs, stole apples out of their pockets.","漫画家们也以此画了一些漫画，画上面的警探们拿着间谍眼镜，在乡间仔细搜寻着大象，而大象却在他们的背后从他们的袋子里偷苹果吃。"
"And they made all sorts of ridiculous pictures of the detective badge—you have seen that badge printed in gold on the back of detective novels, no doubt it is a wide-staring eye, with the legend, “WE NEVER SLEEP.”","他们还将警探们佩戴的徽章画成各种荒谬可笑的漫画——就是那种你见过的印在侦探小说封底的金色徽章，毫无疑问，那上面是一只睁大的眼睛，还配有“我们时刻警醒”的说明。"
"When detectives called for a drink, the would-be facetious barkeeper resurrected an obsolete form of expression and said, “Will you have an eye-opener?”","碰上警探们去酒店喝酒，那个自命滑稽的酒店主就会引用一句早已过时的话说：“你们要不要来杯开眼酒啊？”"
"All the air was thick with sarcasms.","那神情完全充满了讽刺。"
"But there was one man who moved calm, untouched, unaffected, through it all.","但有一个人对这所有的情况依然保持冷静、淡定、不受影响。"
"It was that heart of oak, the chief inspector.","他就是勇敢坚强的督察长。"
"His brave eye never drooped, his serene confidence never wavered.","他那双充满无畏的眼睛永远不会下垂，他那坚定的信心永远不会动摇。"
"He always said:","他一直说："
"“Let them rail on; he laughs best who laughs last.”","“让他们嘲笑吧，谁笑到最后，谁才笑得最好。”"
"My admiration for the man grew into a species of worship.","于是我对他的敬佩上升成了一种崇拜。"
"I was at his side always.","我一直和他呆在一起。"
"His office had become an unpleasant place to me, and now became daily more and more so.","他的办公室已经成了一个让我厌恶的地方，日复一日，现在真的越来越讨厌。"
"Yet if he could endure it I meant to do so also—at least, as long as I could.","然而如果他能忍受得了，我就也得忍下去——至少要做到能忍多久是多久。"
"So I came regularly, and stayed—the only outsider who seemed to be capable of it.","所以我还是定期去他那里，然后留在那里——我似乎是唯一一个可以忍受得了这种局面的局外人。"
"Everybody wondered how I could; and often it seemed to me that I must desert, but at such times I looked into that calm and apparently unconscious face, and held my ground.","每个人都很好奇我是怎么忍受得了的。似乎很多时候我都想逃开，但当我看到那张冷静并且明显不为所动的脸庞时，我就又会坚定自己的立场。"
"About three weeks after the elephant’s disappearance I was about to say, one morning, that I should have to strike my colors and retire, when the great detective arrested the thought by proposing one more superb and masterly move.","大象失踪大约三周后的一天早晨，我正打算偃旗息鼓，撤销搜寻大象的计划时，这位了不起的警探却提出了一个极好的、巧妙的行动计划，于是我的打算就此作罢。"
"This was to compromise with the robbers.","这个计划就是向窃贼妥协。"
"The fertility of this man’s invention exceeded anything I have ever seen, and I have had a wide intercourse with the world’s finest minds.","此人是如此聪明，主意多得无人能及，虽然我曾经和世界上的顶尖人物也有过广泛的接触，但那些人确实都无法望其项背。"
"He said he was confident he could compromise for one hundred thousand dollars and recover the elephant.","他说他有把握可以用十万美元向对方妥协从而找回大象。"
"I said I believed I could scrape the amount together, but what would become of the poor detectives who had worked so faithfully?","我说我相信我可以凑齐这笔钱，但是那些可怜的、卖力工作的警探们该怎么办呢？"
"He said:","他说："
"“In compromises they always get half.”","“如果按妥协的办法来，他们通常会得到一半的好处。”"
"This removed my only objection.","这就消除了我唯一的异议。"
"So the inspector wrote two notes, in this form:","于是，这位督察长就写了两张便条，形式如下："
"DEAR MADAM,—Your husband can make a large sum of money (and be entirely protected from the law) by making an immediate, appointment with me.","亲爱的夫人——只要你的丈夫能立即跟我会面一次，即可得到一大笔钱（并保证完全受到法律保护）。"
"Chief BLUNT.","警探队头领布伦特。"
"He sent one of these by his confidential messenger to the “reputed wife” of Brick Duffy, and the other to the reputed wife of Red McFadden.","他派他的心腹信使将其中一张便条送给了“好汉”达菲所谓的妻子，另一张送给了“赤发”麦克法登所谓的妻子。"
"Within the hour these offensive answers came:","不到一个钟头，便来了如下这些无礼的答复："
"YE OWLD FOOL: brick Duffys bin ded 2 yere.","老蠢蛋：“好汉”达菲已经死了两年了。"
"BRIDGET MAHONEY.","布丽奇特·马奥尼。"
"CHIEF BAT,—Red McFadden is hung and in heving 18 month.","瞎头领——“赤发”麦克法登早在一年半以前就被绞死了。"
"Any Ass but a detective know that.","除了当警探的，任何笨蛋都知道这事。"
"MARY O’HOOLIGAN.","玛丽·奥胡丽甘。"
"“I had long suspected these facts,” said the inspector; “this testimony proves the unerring accuracy of my instinct.”","“我早就料到这些了，”督察长说，“这些事实证明我的直觉是准确无误的。”"
"The moment one resource failed him he was ready with another.","这个办法以失败告终，马上他又想好了一个。"
"He immediately wrote an advertisement for the morning papers, and I kept a copy of it:","他很快写了一则广告去晨报上刊登，我抄了一份下来："
"A.—xWhlv. 242 ht.","阿——星沃尔维。242亨特。"
"Tjnd—fz328wmlg.","特接那得——附兹328哇姆律格。"
"Ozpo,—2 m! 2m!.","奥扎帕奥，——２姆！２姆！"
"M! ogw.","姆！奥格乌。"
"He said that if the thief was alive this would bring him to the usual rendezvous.","他说如果那个盗贼还活着，那么这则广告就会将他带到约会的老地方去。"
"He further explained that the usual rendezvous was a glare where all business affairs between detectives and criminals were conducted.","他还进一步解释说，这个约会的老地方是一直以来警探与罪犯就所有事务展开谈判的地方。"
"This meeting would take place at twelve the next night.","这次会面将于明晚十二点举行。"
"We could do nothing till then, and I lost no time in getting out of the office, and was grateful indeed for the privilege.","在那之前我们无事可做，于是我以最快的速度离开了办公室，心中对自己能有这样的优待很是感激。"
"At eleven the next night I brought one hundred thousand dollars in bank-notes and put them into the chief’s hands, and shortly afterward he took his leave, with the brave old undimmed confidence in his eye.","第二天晚上十一点，我带了十万美元现金，把它交到了督察长手里。不久他就去赴约了，眼里闪耀着往日那勇敢明朗的自信。"
"An almost intolerable hour dragged to a close; then I heard his welcome tread, and rose gasping and tottered to meet him.","几乎难以忍受的一个钟头硬是给熬过去了。接着我听到了他欢快的脚步声，于是我气喘吁吁、踉踉跄跄地上前去迎接他。"
"How his fine eyes flamed with triumph!","他明亮的眼睛里闪耀着何等得意的神采啊！"
"He said:","他说："
"“We’ve compromised!","“我们已经私下了结了！"
"The jokers will sing a different tune to-morrow!","那些看我们笑话的家伙们明天就要变个调子在那儿嚷嚷啦！"
"Follow me!”","跟我来！”"
"He took a lighted candle and strode down into the vast vaulted basement where sixty detectives always slept, and where a score were now playing cards to while the time.","他手持一根点燃的蜡烛，大步走进一个很大的拱顶地下室。平常那儿是六十个警探睡觉的地方，此时只有二十个人在那里打牌消磨时间。"
"I followed close after him.","我紧紧地跟在他后面。"
"He walked swiftly down to the dim and remote end of the place, and just as I succumbed to the pangs of suffocation and was swooning away he stumbled and fell over the outlying members of a mighty object, and I heard him exclaim as he went down:","他迅速地朝地下室阴暗、偏僻的那头走去，当我正被闷得快要晕过去时，他也被绊倒了，跌在一个庞然大物伸开的肢体上。我听见他在倒下去的时候大喊："
"“Our noble profession is vindicated.","“我们这行的脸面还是给捡回来了。"
"Here is your elephant!”","你的那头大象在这儿呢！”"
"I was carried to the office above and restored with carbolic acid.","我被抬到上面的办公室，人们用石炭酸使我苏醒过来。"
"The whole detective force swarmed in, and such another season of triumphant rejoicing ensued as I had never witnessed before.","然后整个警探队蜂拥而入，接着就举行了胜利狂欢会，那种热闹场面是我之前从未目睹过的。"
"The reporters were called, baskets of champagne were opened, toasts were drunk, the handshakings and congratulations were continuous and enthusiastic.","他们还请来了记者，开了一箱又一箱的香槟。大家举杯祝酒，不停地、激动地握手祝贺。"
