"en","zh"
"He could smell him as strongly as he had the night in the moonlight when he had worked up close to him and had seen his wonderful tusks.","他闻到了大象的气味，跟那晚在月光下靠近它，看到它那美妙的象牙时一样浓烈。"
"Then as he stood there it was silent and he could not smell the elephant.","后来他又在那里站了一会儿，周围静悄悄的，他也闻不到大象的气味了。"
"Then there had been a high squealing and smashing and a shot by the .303, then the heavy rocking double report of his father’s .450, then the smashing and crashing had gone on going steadily away and he had gone into the heavy growth and found Juma shaken and bleeding from his forehead all down over his face and his father white and angry.","接着听到一声刺耳的尖叫和“砰”的一声，那支点三零三一声枪响，接着是父亲那支点四五零的两声地动山摇的响声，后来是轰隆声、劈啪声响个不停，不过渐渐远去了。他走进密林，发现朱玛在发抖，鲜血顺着前额淌下，流得满脸都是，父亲脸色苍白，十分气恼。"
"“He went for Juma and knocked him over,” his father had said.","“它冲向朱玛，把他撞倒了，”父亲说，"
"“Juma hit him in the head.”","“朱玛的头被它撞了一下。”"
"“Where did you hit him?”","“你打它哪儿了？”"
"“Where I fucking well could,” his father had said.","“他妈的，哪里好打我就打哪儿了，”他的父亲说，"
"“Get on the blood spoor.”","“去沿着血迹找！”"
"There was plenty of blood.","地上有很多血。"
"One stream as high as David’s head that had squirted bright on trunks and leaves and vines and another much lower that was dark and foul with stomach content.","有一股鲜红的血喷了出来，有戴维的头那么高，溅在树干、树叶和树藤上；另外一股血低多了，黑黑的，臭臭的，夹杂着胃里没有消化完的东西。"
"“Lung and gut shot,” his father said.","“肺和内脏都被抢打中了，”父亲说，"
"“We’ll find him down or anchored—I hope the hell,” he added.","“我们找到它时，它要么倒下了，要么停下不走了。我希望是这样！”他补充道。"
"They found him anchored, in such suffering and despair that he could no longer move.","他们找到它时，它确实已经停了下来，它很痛苦，很绝望，再也走不动了。"
"He had crashed through the heavy cover where he had been feeding and crossed a path of open forest and David and his father ran along the heavily splashed blood trail.","它一路跌跌撞撞，从之前觅食的密林中跑了出来，又穿过一片稀疏树林里的小径。戴维和父亲一路沿着大摊大摊的血迹找过来了。"
"Then the elephant had gone on into thick forest and David had seen him ahead standing gray and huge against the trunk of a tree.","接着大象又钻进了密林，戴维看见了它灰色、庞大的身躯正倚着一棵树干。"
"David could only see his stern and then his father moved ahead and he followed and they came alongside the elephant as though he was a ship and David saw the blood coming from his flanks and running down his sides and then his father raised his rifle and fired and the elephant turned his head with the great tusks moving heavy and slow and looked at them and when his father fired the second barrel the elephant seemed to sway like a felled tree and came smashing down toward them.","戴维只看得见它的屁股，接着父亲向前走去，他也跟了上去。他们来到大象身边，它的身躯像一条大船似的。戴维看见它的腹部还冒着血，顺着身体流下来。接着父亲举起枪来开了一枪，那头大象慢慢地、吃力地转过两只长长的象牙，回头看着他们。这时父亲又开了一枪，大象似乎晃了一下，犹如一棵被砍断的树，轰的一声朝他们这边倒下了。"
"But he was not dead.","但是它没有死。"
"He had been anchored and now he was down with his shoulder broken.","现在它倒下了，动不了了，肩胛骨被打碎了。"
"He did not move but his eye was alive and looked at David.","它不动了，但它的眼睛神充满活力地看着戴维。"
"He had very long eyelashes and his eye was the most alive thing David had ever seen.","它的睫毛特别长，灵动的眼睛是戴维所见过的最有活力的东西。"
"“Shoot him in the earhole with the three oh three,” his father said.","“拿那把点三零三的枪对准它的耳朵打！”他父亲说，"
"“Go on.”","“打呀！”"
"“You shoot him,” David had said.","“要打你自己打！”戴维说。"
"Juma had come up limping and bloody, the skin of his forehead hanging down over his left eye, the bone of his nose showing and one ear torn and had taken the rifle from David without speaking and pushed the muzzle almost into the earhole and fired twice, jerking the bolt and driving it forward angrily.","朱玛腿上流着血，一瘸一拐地走来了。他额头上的破皮掉下来遮住了左眼，鼻子露出了骨头，一只耳朵也被撕裂了，他一言不发，从戴维手里夺过猎枪，把枪口几乎塞进大象的耳洞里，猛地把枪栓一推一拉，气冲冲地连开了两枪。"
"The eye of the elephant had opened wide on the first shot and then started to glaze and blood came out of the ear and ran in two bright streams down the wrinkled gray hide.","开第一枪的时候，大象的眼睛还睁得大大的，随即便渐渐失去了光彩；耳朵里冒出了血，两道鲜红的血流顺着它布满皱纹的灰色象皮纹理直往下淌。"
"It was different colored blood and David had thought I must remember that and he had but it had never been of any use to him.","这个血的颜色不一样。戴维暗暗思忖：我得记住这个颜色。他的确记住了，可是这对他毫无意义。"
"Now all the dignity and majesty and all the beauty were gone from the elephant and he was a huge wrinkled pile.","此时大象所有的威严气概、翩翩风度已经荡然无存，只剩下一堆皱巴巴的皮肉。"
"“Well, we got him, Davey, thanks to you,” his father had said.","“好啦，总算到手了。戴维，多亏了你，”父亲说道，"
"“Now we’d better get a fire going so I can put Juma back together again.","“现在我们最好生堆火，让我给朱玛疗疗伤。"
"Come here, you bloody Humpty Dumpty.","快过来，你这个受伤的汉普蒂－邓普蒂。"
"Those tusks will keep.”","那些象牙先放着。”"
"Juma had come to him grinning, bringing the tail of the elephant that had no hairs on it at all.","朱玛笑嘻嘻地来到他跟前，手上还拿着那只大象的尾巴，上面一点儿毛也没有。"
"They had made a dirty joke and then his father had begun to speak rapidly in Swahili.","他们说了一个黄色笑话，接着父亲开始用斯瓦希里语说了起来，语速飞快。"
"How far to water?","这里离水源有多远？"
"How far will you have to go to get people to get those tusks out of here?","要走多远才能找到人把这些象牙运出去？"
"How are you, you worthless old pig fucker?","你这个没用的混蛋猪头，情况到底怎么样了？"
"What have you broken?","伤到哪里了？"
"With the answers known his father had said, “You and I will go back to get the packs where we dropped them.","唠叨完这些后，父亲对戴维说：“你待会儿跟我一起回去把扔下的背包找回来。"
"Juma can get wood and have the fire ready.","朱玛捡些柴火把火生好。"
"The medical kit is in my pack.","医药箱在我的包里。"
"We have to get the packs before it’s dark.","我们必须在天黑以前找到那些背包。"
"He won’t infect.","他的伤不会感染的。"
"It’s not like claw wounds.","这不是抓伤，不要紧。"
"Let’s go.”","我们走吧。”"
"That evening as David had sat by the fire he had looked at Juma with his stitched-up face and his broken ribs and wondered if the elephant had recognized him when he had tried to kill him.","那天晚上，当戴维坐在火堆旁，望着脸上缝了许多针、肋骨也断了几根的朱玛，心里寻思着，大象是不是认出了朱玛，所以才想干掉他呢？"
"He hoped he had.","他希望如此。"
"The elephant was his hero now as his father had been for a long time and he had thought, I didn’t believe he could do it when he was so old and tired.","现在大象成了他心目中的英雄了，正如长久以来父亲在他心中的英雄形象一样。他心想：那头大象已经那么老，那么累，还敢这么做，简直难以置信。"
"He would have killed Juma, too.","它本来是可以杀死朱玛的。"
"But he didn’t look at me as though he wanted to kill me.","但是它看我的眼神看里，似乎并没有要伤害我的意思。"
"He only looked sad the same way I felt.","它只是和我一样流露出难过的样子。"
"He visited his old friend on the day he died.","在临死的那天，它还看望了它的老朋友。"
"David remembered how the elephant lost all dignity as soon as his eye had ceased to be alive and how when his father and he had returned with the packs the elephant had already started to swell, even in the cool evening.","戴维不会忘记，那头大象一旦失去生命的活力，它那副尊贵的威严也就随之消逝了。他也不会忘记，等到他和父亲找到背包回来时，大象已经开始变肿，即便是在这凉爽的夜。"
"There was no more true elephant; only the gray wrinkled swelling dead body and the huge mottled brown and yellow tusks that they had killed him for.","哪里还看得出那是头大象啊！剩下的只是它那皮皱肉肿的尸体和那黄褐斑斑的大象牙，正是这对象牙害它送了命。"
"The tusks were stained with dried blood and he scraped some off with his thumbnail like a dried piece of sealing wax and put it in the pocket of his shirt.","粘在象牙上的血迹已经凝固了。他像刮干了的火漆一样，用拇指指甲刮了点儿血迹下来，放进了衬衣的口袋里。"
"That was all he took from the elephant except the beginning of the knowledge of loneliness.","除了刮下来的这些血块，他什么也没要，倒是这大象给了他一种孤寂之感。"
"After the butchery his father tried to talk to him that night by the fire.","那晚，宰割取完牙后，父亲在火堆旁想要和他说说话。"
"“He was a murderer you know, Davey,” he had said.","“戴维，大象是个杀人狂，”他说，"
"“Juma says nobody knows how many people he has killed.”","“朱玛说谁也不知道它到底害死了多少人。”"
"“They were all trying to kill him, weren’t they?”","“他们不都想猎杀它吗？”"
"“Naturally,” his father had said, “with that pair of tusks.”","“那当然，”父亲说道，“那对象牙谁都想要。”"
"“How could he be a murderer then?”","“那怎么能说它爱杀人呢？!”"
"“Just as you like,” his father had said.","“你爱怎么想就怎么想吧，”父亲说，"
"“I’m sorry you got so mixed up about him.”","“我很遗憾你对它的看法这么糊涂。”"
"“I wish he’d killed Juma,” David said.","“我真希望它那时能杀了朱玛。”戴维说。"
"“I think that’s carrying it a little far,” his father said.","“我觉得你说得有点儿过分了，”父亲说道，"
"“Juma’s your friend, you know.”","“要知道，朱玛是你的好朋友。”"
"“Not any more.”","“他再也不是我的朋友了。”"
"“No need to tell him so.”","“这种话可别对他说！”"
"“He knows it,” David had said.","“不说他也知道。”戴维说。"
"“I think you misjudge him,” his father said and they had left it there.","“我看你是误会他了，”父亲说。谈到这里，也就没再说下去了。"
"Then when they were finally back safely with the tusks after all the things that had happened and the tusks were propped against the wall of the stick and mud house, leaning there with their points touching, the tusks so tall and thick that no one could believe them even when they touched them and no one, not even his father, could reach to the top of the bend where they curved in for the points to meet, there when Juma and his father and he were heroes and Kibo was a hero’s dog and the men who had carried the tusks were heroes, already slightly drunk heroes and to be drunker, his father had said, “Do you want to make peace, Davey?”","后来，经过种种波折，他们终于带着象牙安全地回来了。两只大象牙在泥糊枝编的房子外靠着墙。象牙尖头挨着尖头斜靠在一起，那么高，那么粗，人们用手摸着都不敢相信。两个尖头上都有一个向里的弯，谁也够不到那弯的顶，就连他的父亲也不行。顿时，朱玛和他们父子俩都成了英雄，基博也成了英雄的狗，连那些扛象牙的人也都成了英雄。他们本来就已经微醉了，后来醉得更厉害了。也就在这时，父亲说：“戴维，我们和解好吗？”"
"“All right,” he said because he knew this was the start of the never telling that he had decided on.","“好吧。”他说。因为他知道，这是他决定再也不把心里话告诉别人的开始。"
"“I’m so glad,” his father said.","“太好了，”父亲说，"
"“It’s so much simpler and better.”","“这样事情就简单多了，感觉也好多了。”"
"Then they sat on old men’s stools under the shade of the fig tree with the tusks against the wall of the hut and drank beer from gourd cups that were brought by a young girl and her younger brother, the servant of heroes, sitting in the dust by the heroic dog of a hero who held an old cockerel, newly promoted to the standing of the heroes’ favorite rooster.","于是，他们坐在无花果树树阴下的长者凳上喝起啤酒来。大象牙依然在茅屋的墙上靠着，他们用葫芦杯喝着酒，那些酒杯是一个姑娘和她的弟弟送来的，他们可是为英雄而服务的仆人，也跟英雄的那头神犬一起坐在地上，那位英雄养了一只老公鸡，那只老公鸡也被升格为英雄心爱的大雄鸡。"
"They sat there and drank beer while the big drum started and the ngoma began to build.","他们就坐在那里喝着啤酒，大鼓开始敲起来了，恩戈麦鼓也擂了起来。"

